POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,X,Y,VERSAO,DATUM_EMP,OPERACAO,FUSO_AG,PROPRIETARIO,ORIGEM,OBJECTID,UF,CEG,latitude,longitude
2.308,130.5,80.0,101.0,2022-10-24 15:37:27,30663,Guajirú,UG7,475734.76,9638206.98,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Guajirú S.A.,,830,CE,EOLCVCE030663-0-01,-3.273195330999954,-39.21841899699996
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30834,Santa Helena,2,176646.0,9394191.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Helena Energias Renováveis S.A.,,831,RN,EOLCVRN030834-0-01,-5.473666790999971,-35.917875598999956
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,31121,Dois Riachos,Dois Riachos 12,230783.0,8689236.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Dois Riachos Eólica S.A.,,832,BA,EOLCVBA031121-9-01,-11.846424974999934,-41.47098103299993
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28444,Alegria I,AEG I-25,790006.0,9434716.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,833,RN,EOLCVRN028444-0-01,-5.109203932999947,-36.384691001999954
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30417,Rei dos Ventos 3,RDV 42,811600.0,9434700.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rei dos Ventos 3 Geradora de Energia S.A.,,834,RN,EOLCVRN030417-4-01,-5.1081513429999745,-36.18975523199998
2.1,137.5,90.0,95.0,2022-10-24 15:37:27,30329,Faísa IV,4,471756.0,9633359.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Faísa IV Geração e Comercialização de Energia Ltda.,,835,CE,EOLCVCE030329-1-01,-3.3170461479999744,-39.25424396899996
1.7,130.0,80.0,100.0,2022-10-24 15:37:27,31353,Ventos de Santa Brígida VI,BR6-16,744366.0,9017186.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos de Santa Brígida VI Energias Renováveis S.A.,,836,PE,EOLCVPE031353-0-01,-8.884491392999962,-36.777987192999944
2.0,147.2,97.2,100.0,2022-10-24 15:37:27,30756,Cerro Chato VI,11,626769.847951,6591842.10101,Versão Válida,SIRGAS2000,Sim,UTM 21 S (MER -57),Eólica Cerro Chato VI S.A.,,837,RS,EOLCVRS030756-4-01,-30.79972891799997,-55.67491303899993
2.35,130.0,80.0,100.0,2022-10-24 15:37:27,30806,Pedra do Gerônimo,AEG4,594354.0,8998366.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Pedra do Gerônimo Eólica S.A.,,838,PE,EOLCVPE030806-4-01,-9.060335125999927,-38.141453129999945
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28788,Canoa Quebrada,UGE 23,637379.18,9507190.11,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,839,CE,EOLCVCE028788-1-01,-4.457471521999935,-37.76178329199996
0.8,99.6,75.6,48.0,2022-10-24 15:37:27,29089,Caravela,11,282490.0,9273538.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Vale dos Ventos Geradora Eólica S.A,,840,PB,EOLCVPB029089-0-01,-6.5687828359999685,-34.96749960599993
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30840,Corredor do Senandes IV,S4-07,372093.0,6416820.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),NCER Eólica Corredor do Senandes IV Ltda.,,841,RS,EOLCVRS030840-4-01,-32.37828660699995,-52.35971067899993
0.8,98.85,74.85,48.0,2022-10-24 15:37:27,29041,Millennium,01,281572.0,9282134.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),SPE Millennium Central Geradora Eólica S.A.,,842,PB,EOLCVPB029041-6-01,-6.490606867999929,-34.97514471499994
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.50,236604.0,9410032.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,843,RN,EOLCVRN028424-6-01,-5.332875650999938,-35.37662040499998
2.0,175.0,120.0,110.0,2022-10-24 15:37:27,30536,Dreen São Bento do Norte,1,167750.0,9441109.0001,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),GE  São Bento do Norte S.A,,844,RN,EOLCVRN030536-7-01,-5.04940905199993,-35.99604767399995
2.0,139.0,98.0,82.0,2022-10-24 15:37:27,30308,Santa Clara II,SC-II-01,178435.02,9419590.74,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Clara II Energias Renováveis Ltda.,,845,RN,EOLCVRN030308-9-01,-5.244262343999935,-35.90066218099997
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30300,Morro dos Ventos VI,AG_03_MV6,179548.66,9408419.27,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos VI S.A,,846,RN,EOLCVRN030300-3-01,-5.345242544999962,-35.891094529999975
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29055,Rio do Ouro,AEG 8,636419.329,6853121.6185,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,847,SC,EOLCVSC029055-6-01,-28.441294698999968,-49.60689095399994
2.35,130.0,80.0,100.0,2022-10-24 15:37:27,30805,Pau Ferro,UG12,598474.0,8999218.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Pau Ferro Eólica S.A.,,848,PE,EOLCVPE030805-6-01,-9.052539829999944,-38.10398655299997
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30754,Chuí IV,UG40,278308.28,6269917.27,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Chuí IV S.A.,,849,RS,EOLCVRS030754-8-01,-33.68757198099996,-53.391625827999974
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30870,Riachão I,AEG 11,235419.0,9388002.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Eólica Acari Ltda.,,850,RN,EOLCVRN030870-6-01,-5.531954449999944,-35.38809073599998
2.3,139.0,98.0,82.0,2022-10-24 15:37:27,30660,Juremas,JUR-07,184622.0,9405045.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),SPE Juremas Energia S.A.,,851,RN,EOLCVRN030660-6-01,-5.375944011999934,-35.845502917999966
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,30289,Icaraí,AEG 4,430835.271,9665338.106,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Icaraí Geração e Comercialização de Energia S.A,,852,CE,EOLCVCE030289-9-01,-3.0275933279999663,-39.62243711199994
1.8,130.0,80.0,100.0,2022-10-24 15:37:27,30333,Cabeço Preto,AEG02,172804.29,9401231.06,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Gestamp Eólica Baixa Verde S.A,,853,RN,EOLCVRN030333-0-01,-5.4102856719999295,-35.952529367999944
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30416,Rei dos Ventos 1,RDV 27,812450.0,9435000.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,854,RN,EOLCVRN030416-6-01,-5.105407054999944,-36.182107394999946
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30310,Morro dos Ventos III,AG_17_MV3,182075.12,9405264.55,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos III S.A,,855,RN,EOLCVRN030310-0-01,-5.373852752999937,-35.868453459999955
1.6,123.0,80.0,86.0,2022-10-24 15:37:27,30305,Novo Horizonte,NH 17,788236.0,8636556.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Novo Horizonte Energética S.A,,856,BA,EOLCVBA030305-4-01,-12.32074010499997,-42.34989971699997
2.1,137.5,90.0,95.0,2022-10-24 15:37:27,30309,Faísa V,5,471692.0,9628678.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Faísa V Geração e Comercialização de Energia Ltda.,,857,CE,EOLCVCE030309-7-01,-3.3593946109999706,-39.254830985999945
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30738,Coqueirinho,COQ-098,756000.0,8403758.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Coqueirinho S.A.,,858,BA,EOLCVBA030738-6-01,-14.426716544999977,-42.62557885499996
0.8,98.85,74.85,48.0,2022-10-24 15:37:27,29041,Millennium,09,282155.0,9281267.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),SPE Millennium Central Geradora Eólica S.A.,,859,PB,EOLCVPB029041-6-01,-6.498465708999959,-34.96990552099993
3.15,182.5,120.0,125.0,2021-01-04 15:35:55,33013,Ventos de Santa Angela 09,VSA09-01,227087.0,9049015.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Ventos de Santa Ângela 9 S.A.,,860,PI,EOLCVPI033013-2-01,-8.595226441999955,-41.47952853299995
2.0,139.0,98.0,82.0,2022-10-24 15:37:27,30307,Santa Clara IV,SC-IV-02,176651.21,9418636.99,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Clara IV Energias Renováveis Ltda.,,861,RN,EOLCVRN030307-0-01,-5.252804398999956,-35.91677894999998
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30417,Rei dos Ventos 3,RDV 51,814530.479,9434074.72,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rei dos Ventos 3 Geradora de Energia S.A.,,862,RN,EOLCVRN030417-4-01,-5.113684747999969,-36.16332288799998
2.0,133.0,98.0,70.0,2022-10-24 15:37:27,28864,Índios,IN-23,569333.9087,6680822.336,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos do Sul Energia S.A.,,863,RS,EOLCVRS028864-0-01,-30.001422843999933,-50.28119687999998
0.8,99.6,75.6,48.0,2022-10-24 15:37:27,29084,Camurim,25,282117.0,9274238.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Vale dos Ventos Geradora Eólica S.A,,864,PB,EOLCVPB029084-0-01,-6.562441021999973,-34.970846854999934
2.1,121.5,77.5,88.0,2022-10-24 15:37:27,28887,Bons Ventos,NBV-01,637399.531,9510137.889,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,865,CE,EOLCVCE028887-0-01,-4.430809648999968,-37.76164439499996
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30469,REB Cassino I,2,385627.0,6434108.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Vento Energias Renováveis S.A,,866,RS,EOLCVRS030469-7-01,-32.22382955899997,-52.21378704499995
2.0,149.38,108.0,82.0,2022-10-24 15:37:27,30350,Cerro Chato III,AEG 2,626169.6777,6588973.1349,Versão Válida,SIRGAS2000,Sim,UTM 21 S (MER -57),Eletrosul Centrais Elétricas S.A.,,867,RS,EOLCVRS030350-0-01,-30.82581888599998,-55.68088296499997
3.0,178.0,120.0,116.0,2022-10-24 15:37:27,30832,Carcará I,AEG5,722894.0,9451120.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Usina de Energia Eólica Carcará I S.A.,,868,RN,EOLCVRN030832-3-01,-4.962703943999941,-36.989829923999935
2.0,145.0,95.0,100.0,2022-10-24 15:37:27,30527,Renascença III,UG7,180102.749,9414439.864,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energisa Geração - Central Eólica Renascença III S.A.,,869,RN,EOLCVRN030527-8-01,-5.290905070999941,-35.88583520599997
3.0,178.0,120.0,116.0,2022-10-24 15:37:27,30898,Terral,AEG-09,719763.6,9446853.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Usina de Energia Eólica Terral S.A.,,870,RN,EOLCVRN030898-6-01,-5.001367991999928,-37.01793433299997
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30318,Nossa Senhora da Conceição,NSC_5,751025.0,8463444.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Nossa Senhora Conceição S.A.,,871,BA,EOLCVBA030318-6-01,-13.888348091999944,-42.67758909199995
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28630,Foz do Rio Choró,AEG 05,594130.0,9544710.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),SIIF Cinco Geração e Comercialização de Energia S.A.,,872,CE,EOLCVCE028630-3-01,-4.119010278999951,-38.15227380399995
0.9,99.0,77.0,44.0,2022-10-24 15:37:27,28731,Pedra do Sal,WEC-13,199220.371,9686745.439,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Pedra do Sal S.A.,,873,PI,EOLCVPI028731-8-01,-2.8309047209999676,-41.70529383999997
1.8,130.0,80.0,100.0,2022-10-24 15:37:27,30501,Cabeço Preto IV,AEG03,170571.0,9394949.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Gestamp Eólica Moxotó S.A,,874,RN,EOLCVRN030501-4-01,-5.46654866199998,-35.97260797499996
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30468,REB Cassino III,11,384223.0,6435124.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Brisa Energias Renováveis S.A.,,875,RS,EOLCVRS030468-9-01,-32.21452188099994,-52.228560854999955
2.0,139.0,98.0,82.0,2022-10-24 15:37:27,28712,Elebrás Cidreira 1,10,578876.0,6673160.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Elebrás Projetos S.A,,876,RS,EOLCVRS028712-1-01,-30.08665696399993,-50.18135812999998
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30341,Rio Verde,RVE_16,759320.0,8431544.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Rio Verde S.A.,,877,BA,EOLCVBA030341-0-01,-14.175791603999926,-42.59787906699995
2.0,175.0,120.0,110.0,2022-10-24 15:37:27,30536,Dreen São Bento do Norte,6,169426.0,9441542.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),GE  São Bento do Norte S.A,,878,RN,EOLCVRN030536-7-01,-5.045566780999934,-35.98093042299996
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30477,REB Cassino II,6,384826.0,6434483.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Wind Energias Renováveis S.A,,879,RS,EOLCVRS030477-8-01,-32.22036536099995,-52.222240762999945
2.1,137.5,90.0,95.0,2022-10-24 15:37:27,30329,Faísa IV,10,470652.0,9632815.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Faísa IV Geração e Comercialização de Energia Ltda.,,880,CE,EOLCVCE030329-1-01,-3.3219650539999748,-39.26418308099994
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30416,Rei dos Ventos 1,RDV 08,809152.6761,9435169.1209,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,881,RN,EOLCVRN030416-6-01,-5.104008723999925,-36.21182762999996
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28699,Icaraizinho,AEG 10,425801.0,9666834.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),CPFL Energias Renováveis S.A.,,882,CE,EOLCVCE028699-0-01,-3.014013355999964,-39.667707630999985
2.0,149.38,108.0,82.0,2022-10-24 15:37:27,30348,Cerro Chato I,AEG 6,621766.4907,6588209.2299,Versão Válida,SIRGAS2000,Sim,UTM 21 S (MER -57),Eletrosul Centrais Elétricas S.A.,,883,RS,EOLCVRS030348-8-01,-30.83312567799993,-55.726745292999965
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29055,Rio do Ouro,AEG 18,635647.794,6850873.6975,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,884,SC,EOLCVSC029055-6-01,-28.461660467999934,-49.614503497999976
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,33756,Cataventos Acaraú I,CAI-08,381394.0,9685235.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Cataventos Acaraú – Geração de Energias Renováveis S.A.,,885,CE,EOLCVCE033756-0-01,-2.8472577459999684,-40.06712900599996
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30311,Morro dos Ventos IV,AG_16_MV4,181229.67,9405836.15,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos IV S.A,,886,RN,EOLCVRN030311-9-01,-5.368652453999971,-35.87605076699998
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29055,Rio do Ouro,AEG 10,636045.311,6852848.4235,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,887,SC,EOLCVSC029055-6-01,-28.44379906299997,-49.610677270999986
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29055,Rio do Ouro,AEG 19,635464.815,6850617.5905,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,888,SC,EOLCVSC029055-6-01,-28.46399060799996,-49.61634187899995
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28444,Alegria I,AEG I-04,792938.0,9436559.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,889,RN,EOLCVRN028444-0-01,-5.092440536999959,-36.35834250099998
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30416,Rei dos Ventos 1,RDV 26,812550.0,9435300.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,890,RN,EOLCVRN030416-6-01,-5.10269242399994,-36.18121810499997
3.0,182.5,120.0,125.0,2021-02-23 10:24:14,33024,Ventos de Santa Angela 20,VSA20-05,230082.0,9027097.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Ventos de Santa Ângela 20 S.A.,,891,PI,EOLCVPI033024-8-01,-8.793471332999957,-41.45362398399993
2.3,130.5,80.0,101.0,2022-10-24 15:37:27,30671,Pedra Preta,PEP-07,184065.0,9401445.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),SPE Pedra Preta Energia S.A.,,892,RN,EOLCVRN030671-1-01,-5.408447429999967,-35.85067611799997
2.0,145.0,95.0,100.0,2022-10-24 15:37:27,30512,Dreen Boa Vista,BV04,175178.0,9434802.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),GE Boa Vista S.A.,,893,RN,EOLCVRN030512-0-01,-5.106696617999944,-35.929383315999985
2.3,149.0,108.0,82.0,2023-01-10 16:24:58,30286,Osório 2,OS2-07,572327.067,6685433.45,Versão Válida,WGS84,Sim,UTM 22 S (MER -51),Ventos do Litoral Energia  S.A.,,894,RS,EOLCVRS030286-4-01,-29.959794458999966,-50.25040295799994
2.0,135.0,80.0,110.0,2022-10-24 15:37:27,32359,Delfina V,AEG 2,288888.0,8891619.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,895,BA,EOLCVBA032359-4-01,-10.021262576999959,-40.926065516999984
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28631,Praia Formosa,AEG 50,271702.0,9679186.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),CPFL Energias Renováveis S.A.,,896,CE,EOLCVCE028631-1-01,-2.9005961109999703,-41.05382268899996
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30342,Guirapá,GUI_12,755360.0,8426777.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Guirapá Ltda.,,897,BA,EOLCVBA030342-9-01,-14.219221971999957,-42.63409783599997
2.308,130.5,80.0,101.0,2022-10-24 15:37:27,30670,Fleixeiras I,UG9,459730.0,9646368.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Fleixeiras I S.A.,,898,CE,EOLCVCE030670-3-01,-3.19932195399997,-39.36245505099998
0.9,99.0,77.0,44.0,2022-10-24 15:37:27,28731,Pedra do Sal,WEC-4,197818.239,9688021.114,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Pedra do Sal S.A.,,899,PI,EOLCVPI028731-8-01,-2.8193470409999577,-41.71786864699993
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30339,Miassaba 3,WT38,780250.0,9430250.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Miassaba 3 Geradora de Energia S.A,,900,RN,EOLCVRN030339-9-01,-5.149545223999951,-36.47213844899994
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30870,Riachão I,AEG 2,235633.0,9388926.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Eólica Acari Ltda.,,901,RN,EOLCVRN030870-6-01,-5.523610579999968,-35.38612686399995
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30477,REB Cassino II,5,386058.0,6435197.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Wind Energias Renováveis S.A,,902,RS,EOLCVRS030477-8-01,-32.21405117599994,-52.20908389799996
0.8,98.0,74.0,48.0,2022-10-24 15:37:27,29083,Presidente,36,281521.0,9272680.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Vale dos Ventos Geradora Eólica S.A.,,903,PB,EOLCVPB029083-1-01,-6.576505256999951,-34.97629024099996
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28444,Alegria I,AEG I-19,789497.0,9433330.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,904,RN,EOLCVRN028444-0-01,-5.121748193999963,-36.389236822999976
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30838,Delta do Parnaíba,8,197250.0,9687551.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,905,PI,EOLCVPI030838-2-01,-2.8235930549999466,-41.722995322999964
1.68,122.0,80.0,82.5,2022-10-24 15:37:27,30490,Da Prata,DPT-04,754960.694984,8455395.89437,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas da Prata S.A.,,906,BA,EOLCVBA030490-5-01,-13.96031032899998,-42.64004959599998
4.2,200.0,125.0,150.0,2022-05-03 16:25:59,40882,Serrote V,SV-3,457648.0,9633688.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Serrote Geração de Energia Elétrica S.A.,,907,CE,EOLCVCE040882-4-01,-3.3140287939999666,-39.381237211999974
2.3,149.0,108.0,82.0,2022-10-24 15:37:27,30381,Sangradouro 2,SG2-10,569910.938,6687986.547,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos da Lagoa Energia S.A.,,908,RS,EOLCVRS030381-0-01,-29.936895498999945,-50.275608999999974
2.5,148.0,90.0,116.0,2022-10-24 15:37:27,31740,Umburanas 02,UMB_02_08,226455.0,8820594.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 2 S.A.,,909,BA,EOLCVBA031740-3-01,-10.659236240999974,-41.50041201499994
1.79,130.0,80.0,100.0,2022-10-24 15:37:27,31517,Chuí 09,AGC09-02,280453.0,6268939.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Chuí IX S.A.,,910,RS,EOLCVRS031517-6-01,-33.69683337399994,-53.36874779699997
2.35,144.0,98.0,92.0,2022-10-24 15:37:27,31335,Baraúnas I,BA-I-04,267360.0,8906084.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Baraúnas I Energética S.A.,,911,BA,EOLCVBA031335-1-01,-9.889326005999976,-41.12154119699994
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-07,758840.0,8435955.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,912,BA,EOLCVBA030768-8-01,-14.13558835699996,-42.60233656799994
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,33642,São Bento do Norte II,SBN II 04,175118.0,9431534.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Geradora Eólica São Bento do Norte II S.A.,,913,RN,EOLCVRN033642-4-01,-5.136219498999935,-35.93005848599995
2.1,123.0,79.0,88.0,2022-10-24 15:37:27,30340,Areia Branca,UG10,732470.0,9448697.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Bela Vista Geração e Comercialização de Energia S.A.,,914,RN,EOLCVRN030340-2-01,-4.984340653999936,-36.90343771099998
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30838,Delta do Parnaíba,11,197627.0,9686434.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,915,PI,EOLCVPI030838-2-01,-2.833695175999935,-41.719630612999936
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-10,758756.0,8436627.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,916,BA,EOLCVBA030768-8-01,-14.129525306999938,-42.60317776399995
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30752,Corrupião,COR-002,761380.0,8419878.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Corrupião S.A.,,917,BA,EOLCVBA030752-1-01,-14.280587619999949,-42.577277590999984
1.68,122.0,80.0,82.5,2022-10-24 15:37:27,30546,Seraíma,SER-16,747968.682115,8438088.87771,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Seraima S.A.,,918,BA,EOLCVBA030546-4-01,-14.117292894999935,-42.70317342799996
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30562,União dos Ventos 1,UV1-09,185182.996,9437158.388,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Energia Potiguar Geradora Eólica S.A.,,919,RN,EOLCVRN030562-6-01,-5.085811123999974,-35.83913655999993
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,33645,São Miguel II,SM II 10,167591.0,9429511.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Geradora Eólica São Miguel II S.A,,920,RN,EOLCVRN033645-9-01,-5.154180317999931,-35.99796675199997
2.7,148.0,90.0,116.0,2022-10-24 15:37:27,40574,Delta 8 I,D7-III-02,770020.0,9701257.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Delta 8 I Energia S.A.,,921,MA,EOLCVMA040574-4-01,-2.700361247999979,-42.57144809599998
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30563,União dos Ventos 2,UV2-10,187261.58,9437157.631,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Torres de Pedra Geradora Eólica S.A.,,922,RN,EOLCVRN030563-4-01,-5.08590021699996,-35.82040657299996
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30739,Caititu,CAI-080,754281.0,8399483.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Caititu S.A.,,923,BA,EOLCVBA030739-4-01,-14.465496591999965,-42.64110583399997
